Fecha,Día,Comp,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posc,Mín,Gls.,Ass,TP,TPint,Dis,DaP,TA,TR,Fls,FR,PA,Pcz,TklG,Int,GC,Penal ejecutado,Penal concedido,Informe del partido,jugador_id,Toques,Tkl,Bloqueos,xG,npxG,xAG,ACT,ACG,Cmp,Int.,% Cmp,PrgP,Transportes,PrgC,Att,Succ,Gls_90,Año,Mes,DiaSemana,resultado_tipo,goles_favor,goles_contra,victoria_penales,derrota_penales,resultado_numerico,diferencia_goles,Rendimiento,Rendimiento_normalizado
2025-02-02,Dom,Ligue 1,Semana 20 de partido,Local,V 1–0,Rennes,Strasbourg,No,"RW,RM,CM,WB,FW,LW",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,carlos gómez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,2.0,6.0,V,1.0,0.0,0,0,1.0,1.0,0.0,0.0
2025-02-21,Vie,Ligue 1,Semana 23 de partido,Local,V 1–0,Rennes,Reims,No,"RW,RM,CM,WB,FW,LW",17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,carlos gómez,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,9.0,77.8,0.0,9.0,0.0,2.0,1.0,0.0,2025.0,2.0,4.0,V,1.0,0.0,0,0,1.0,1.0,3.2,0.048411497730711045
2024-08-24,Sáb,Liga MX,Apertura 2024 Temporada regular,Local,D 0–1,América,Puebla,Sí,"LB,DM,LM",65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,8.0,5.0,D,0.0,1.0,0,0,-1.0,-1.0,12.400000000000002,0.18759455370650532
2024-08-31,Sáb,Liga MX,Apertura 2024 Temporada regular,Visitante,D 1–4,América,Cruz Azul,Sí,"LB,DM,LM",63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,8.0,5.0,D,1.0,4.0,0,0,-1.0,-3.0,12.400000000000002,0.18759455370650532
2024-09-14,Sáb,Liga MX,Apertura 2024 Temporada regular,Local,V 1–0,América,Guadalajara,Sí,"LB,DM,LM",68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,9.0,5.0,V,1.0,0.0,0,0,1.0,1.0,12.400000000000002,0.18759455370650532
2024-09-17,Mar,Liga MX,Apertura 2024 Temporada regular,Local,V 3–0,América,Atlas,Sí,"LB,DM,LM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,9.0,1.0,V,3.0,0.0,0,0,1.0,3.0,12.400000000000002,0.18759455370650532
2024-09-21,Sáb,Liga MX,Apertura 2024 Temporada regular,Visitante,E 1–1,América,Necaxa,No,"LB,DM,LM",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,9.0,5.0,E,1.0,1.0,0,0,0.0,0.0,12.400000000000002,0.18759455370650532
2024-09-29,Dom,Liga MX,Apertura 2024 Temporada regular,Local,D 0–1,América,UNAM,Sí,"LB,DM,LM",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,9.0,6.0,D,0.0,1.0,0,0,-1.0,-1.0,12.400000000000002,0.18759455370650532
2024-10-05,Sáb,Liga MX,Apertura 2024 Temporada regular,Visitante,E 1–1,América,León,No,"LB,DM,LM",45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,10.0,5.0,E,1.0,1.0,0,0,0.0,0.0,12.400000000000002,0.18759455370650532
2024-10-10,Jue,WCQ,WCQ — CONMEBOL (M),Visitante,D 0–1,co Colombia,bo Bolivia,Sí,"LB,DM,LM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,10.0,3.0,D,0.0,1.0,0,0,-1.0,-1.0,12.400000000000002,0.18759455370650532
2024-10-23,Mié,Liga MX,Apertura 2024 Temporada regular,Visitante,E 2–2,América,Tijuana,No,"LB,DM,LM",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,10.0,2.0,E,2.0,2.0,0,0,0.0,0.0,12.400000000000002,0.18759455370650532
2024-10-27,Dom,Liga MX,Apertura 2024 Temporada regular,Local,V 2–1,América,Monterrey,No,"LB,DM,LM",23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,10.0,6.0,V,2.0,1.0,0,0,1.0,1.0,12.400000000000002,0.18759455370650532
2024-11-01,Vie,Liga MX,Apertura 2024 Temporada regular,Visitante,V 5–0,América,Mazatlán,Sí,"LB,DM,LM",90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,11.0,4.0,V,5.0,0.0,0,0,1.0,5.0,12.600000000000001,0.19062027231467474
2024-11-06,Mié,Liga MX,Apertura 2024 Temporada regular,Local,V 2–1,América,Pachuca,Sí,"LB,DM,LM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,11.0,2.0,V,2.0,1.0,0,0,1.0,1.0,12.400000000000002,0.18759455370650532
2024-11-09,Sáb,Liga MX,Apertura 2024 Temporada regular,Visitante,D 0–4,América,Toluca,Sí,"LB,DM,LM",73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,11.0,5.0,D,0.0,4.0,0,0,-1.0,-4.0,12.400000000000002,0.18759455370650532
2024-11-21,Jue,Liga MX,Apertura — partido de cabeza de serie 7,Visitante,E 2 (3)–2 (2),América,Tijuana,No,"LB,DM,LM",45.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,2.0,2024.0,11.0,3.0,E,2.0,3.0,0,1,0.0,-1.0,12.600000000000001,0.19062027231467474
2024-11-30,Sáb,Liga MX,Apertura — Cuartos de final,Visitante,V 2–0,América,Toluca,No,"LB,DM,LM",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,11.0,5.0,V,2.0,0.0,0,0,1.0,2.0,12.400000000000002,0.18759455370650532
2024-12-05,Jue,Liga MX,Apertura — Semifinales,Local,E 0–0,América,Cruz Azul,No,"LB,DM,LM",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,12.0,3.0,E,0.0,0.0,0,0,0.0,0.0,12.400000000000002,0.18759455370650532
2024-12-08,Dom,Liga MX,Apertura — Semifinales,Visitante,V 4–3,América,Cruz Azul,Sí,"LB,DM,LM",75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,12.0,6.0,V,4.0,3.0,0,0,1.0,1.0,12.400000000000002,0.18759455370650532
2024-12-12,Jue,Liga MX,Apertura — Finales,Local,V 2–1,América,Monterrey,Sí,"LB,DM,LM",77.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,12.0,3.0,V,2.0,1.0,0,0,1.0,1.0,12.400000000000002,0.18759455370650532
2024-12-15,Dom,Liga MX,Apertura — Finales,Visitante,E 1–1,América,Monterrey,No,"LB,DM,LM",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2024.0,12.0,6.0,E,1.0,1.0,0,0,0.0,0.0,12.400000000000002,0.18759455370650532
2025-02-01,Sáb,Liga MX,Clausura 2025 Temporada regular,Local,V 4–0,América,FC Juárez,Sí,"LB,DM,LM",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,5.0,V,4.0,0.0,0,0,1.0,4.0,12.400000000000002,0.18759455370650532
2025-02-07,Vie,Liga MX,Clausura 2025 Temporada regular,Visitante,V 2–1,América,Puebla,No,"LB,DM,LM",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,4.0,V,2.0,1.0,0,0,1.0,1.0,12.400000000000002,0.18759455370650532
2025-02-14,Vie,Liga MX,Clausura 2025 Temporada regular,Local,D 2–3,América,Necaxa,Sí,"LB,DM,LM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,4.0,D,2.0,3.0,0,0,-1.0,-1.0,12.400000000000002,0.18759455370650532
2025-02-19,Mié,Liga MX,Clausura 2025 Temporada regular,Local,E 1–1,América,León,Sí,"LB,DM,LM",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,2.0,E,1.0,1.0,0,0,0.0,0.0,12.400000000000002,0.18759455370650532
2025-03-01,Sáb,Liga MX,Clausura 2025 Temporada regular,Local,V 3–0,América,Toluca,Sí,"LB,DM,LM",90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,1.0,2025.0,3.0,5.0,V,3.0,0.0,0,0,1.0,3.0,12.600000000000001,0.19062027231467474
2025-03-15,Sáb,Liga MX,Clausura 2025 Temporada regular,Visitante,V 3–1,América,Atlas,No,"LB,DM,LM",24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,5.0,V,3.0,1.0,0,0,1.0,2.0,12.400000000000002,0.18759455370650532
2025-03-29,Sáb,Liga MX,Clausura 2025 Temporada regular,Local,V 3–0,América,UANL,No,"LB,DM,LM",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,5.0,V,3.0,0.0,0,0,1.0,3.0,12.400000000000002,0.18759455370650532
2025-04-12,Sáb,Liga MX,Clausura 2025 Temporada regular,Local,E 0–0,América,Cruz Azul,Sí,"LB,DM,LM",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,cristian borja,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,4.0,5.0,E,0.0,0.0,0,0,0.0,0.0,12.400000000000002,0.18759455370650532
2024-07-03,Mié,MLS,Temporada Regular,Local,V 2–0,Columbus Crew,Nashville SC,Sí,"FW,AM,FW,FW,LW",83.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,cucho,36.0,1.0,0.0,0.3,0.3,0.8,5.0,2.0,17.0,25.0,68.0,5.0,23.0,3.0,0.0,0.0,0.0,2024.0,7.0,2.0,V,2.0,0.0,0,0,1.0,2.0,0.36,0.005446293494704992
2024-07-06,Sáb,MLS,Temporada Regular,Local,V 4–0,Columbus Crew,Toronto FC,Sí,"FW,AM,FW,FW,LW",90.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,52.0,2.0,0.0,0.1,0.1,0.4,6.0,1.0,29.0,43.0,67.4,4.0,35.0,1.0,5.0,2.0,1.0,2024.0,7.0,5.0,V,4.0,0.0,0,0,1.0,4.0,1.22,0.018456883509833582
2024-07-13,Sáb,MLS,Temporada Regular,Visitante,V 5–1,Columbus Crew,LAFC,Sí,"FW,AM,FW,FW,LW",81.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,51.0,1.0,2.0,0.3,0.3,0.0,7.0,1.0,27.0,35.0,77.1,5.0,36.0,3.0,4.0,4.0,1.1111111111111112,2024.0,7.0,5.0,V,5.0,1.0,0,0,1.0,4.0,0.8600000000000001,0.013010590015128594
2024-07-17,Mié,MLS,Temporada Regular,Local,E 1–1,Columbus Crew,Charlotte,Sí,"FW,AM,FW,FW,LW",90.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,64.0,0.0,1.0,0.8,0.8,0.3,7.0,0.0,35.0,53.0,66.0,9.0,38.0,2.0,3.0,2.0,1.0,2024.0,7.0,2.0,E,1.0,1.0,0,0,0.0,0.0,0.8600000000000001,0.013010590015128594
2024-07-20,Sáb,MLS,Temporada Regular,Visitante,D 1–2,Columbus Crew,Atlanta Utd,Sí,"FW,AM,FW,FW,LW",90.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,50.0,1.0,0.0,0.6,0.6,0.0,5.0,1.0,21.0,34.0,61.8,7.0,40.0,2.0,4.0,4.0,0.0,2024.0,7.0,5.0,D,1.0,2.0,0,0,-1.0,-1.0,0.52,0.007866868381240543
2024-08-28,Mié,MLS,Temporada Regular,Visitante,V 1–0,Columbus Crew,Philadelphia Union,No,"FW,AM,FW,FW,LW",20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,10.0,0.0,0.0,0.2,0.2,0.0,2.0,1.0,3.0,6.0,50.0,1.0,7.0,2.0,2.0,1.0,0.0,2024.0,8.0,2.0,V,1.0,0.0,0,0,1.0,1.0,0.24000000000000002,0.003630862329803328
2024-08-31,Sáb,MLS,Temporada Regular,Local,V 4–2,Columbus Crew,NYCFC,Sí,"FW,AM,FW,FW,LW",89.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,39.0,1.0,0.0,0.2,0.2,0.2,5.0,0.0,17.0,27.0,63.0,6.0,29.0,1.0,5.0,2.0,0.0,2024.0,8.0,5.0,V,4.0,2.0,0,0,1.0,2.0,0.54,0.008169440242057489
2024-09-14,Sáb,MLS,Temporada Regular,Visitante,E 0–0,Columbus Crew,FC Cincinnati,Sí,"FW,AM,FW,FW,LW",90.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,45.0,0.0,0.0,0.3,0.3,0.8,7.0,0.0,20.0,33.0,60.6,11.0,34.0,3.0,3.0,1.0,0.0,2024.0,9.0,5.0,E,0.0,0.0,0,0,0.0,0.0,0.36000000000000004,0.005446293494704993
2024-09-18,Mié,MLS,Temporada Regular,Visitante,V 2–0,Columbus Crew,Toronto FC,No,"FW,AM,FW,FW,LW",45.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,30.0,1.0,0.0,0.1,0.1,0.9,2.0,1.0,20.0,24.0,83.3,3.0,17.0,1.0,1.0,0.0,2.0,2024.0,9.0,2.0,V,2.0,0.0,0,0,1.0,2.0,0.82,0.012405446293494703
2024-09-21,Sáb,MLS,Temporada Regular,Local,V 4–3,Columbus Crew,Orlando City,No,"FW,AM,FW,FW,LW",45.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,36.0,3.0,2.0,0.6,0.6,0.2,4.0,2.0,25.0,31.0,80.6,3.0,23.0,1.0,1.0,1.0,2.0,2024.0,9.0,5.0,V,4.0,3.0,0,0,1.0,1.0,0.9199999999999999,0.013918305597579422
2024-09-28,Sáb,MLS,Temporada Regular,Visitante,E 2–2,Columbus Crew,D.C. United,Sí,"FW,AM,FW,FW,LW",90.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,cucho,55.0,2.0,2.0,0.3,0.3,0.4,10.0,1.0,22.0,35.0,62.9,8.0,40.0,2.0,9.0,5.0,1.0,2024.0,9.0,5.0,E,2.0,2.0,0,0,0.0,0.0,1.6600000000000001,0.025113464447806353
2024-10-02,Mié,MLS,Temporada Regular,Local,D 2–3,Columbus Crew,Inter Miami,Sí,"FW,AM,FW,FW,LW",90.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,48.0,0.0,0.0,1.6,0.0,0.0,2.0,0.0,21.0,35.0,60.0,2.0,27.0,1.0,1.0,0.0,1.0,2024.0,10.0,2.0,D,2.0,3.0,0,0,-1.0,-1.0,0.8200000000000001,0.012405446293494705
2024-10-05,Sáb,MLS,Temporada Regular,Local,V 3–2,Columbus Crew,Philadelphia Union,Sí,"FW,AM,FW,FW,LW",90.0,2.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,cucho,83.0,2.0,1.0,0.4,0.4,0.1,10.0,0.0,38.0,59.0,64.4,6.0,35.0,4.0,7.0,4.0,2.0,2024.0,10.0,5.0,V,3.0,2.0,0,0,1.0,1.0,1.58,0.023903177004538576
2024-10-10,Jue,WCQ,WCQ — CONMEBOL (M),Visitante,D 0–1,co Colombia,bo Bolivia,No,"FW,AM,FW,FW,LW",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,42.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,30.0,67.0,4.0,25.0,2.0,3.0,1.0,0.0,2024.0,10.0,3.0,D,0.0,1.0,0,0,-1.0,-1.0,0.30000000000000004,0.0045385779122541605
2024-10-19,Sáb,MLS,Temporada Regular,Visitante,V 3–2,Columbus Crew,NY Red Bulls,Sí,"FW,AM,FW,FW,LW",62.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,24.0,0.0,0.0,0.3,0.3,0.7,5.0,1.0,10.0,18.0,55.6,4.0,19.0,2.0,1.0,1.0,0.0,2024.0,10.0,5.0,V,3.0,2.0,0,0,1.0,1.0,0.45999999999999996,0.006959152798789711
2024-10-29,Mar,MLS,Primera ronda,Local,D 0–1,Columbus Crew,NY Red Bulls,Sí,"FW,AM,FW,FW,LW",90.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,cucho,57.0,0.0,0.0,0.3,0.3,0.2,5.0,0.0,28.0,42.0,66.7,7.0,34.0,2.0,7.0,3.0,0.0,2024.0,10.0,1.0,D,0.0,1.0,0,0,-1.0,-1.0,0.76,0.011497730711043872
2024-11-03,Dom,MLS,Primera ronda,Visitante,E 2 (4)–2 (5),Columbus Crew,NY Red Bulls,Sí,"FW,AM,FW,FW,LW",90.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,57.0,1.0,1.0,0.4,0.4,0.3,6.0,2.0,24.0,37.0,64.9,9.0,39.0,4.0,4.0,1.0,0.0,2024.0,11.0,6.0,E,2.0,4.0,0,1,0.0,-2.0,0.78,0.011800302571860816
2025-02-16,Dom,La Liga,Semana 24 de partido,Local,V 3–0,Betis,Real Sociedad,Sí,"FW,AM,FW,FW,LW",72.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,cucho,29.0,1.0,0.0,0.1,0.1,0.0,3.0,1.0,12.0,18.0,66.7,2.0,11.0,1.0,3.0,2.0,0.0,2025.0,2.0,6.0,V,3.0,0.0,0,0,1.0,3.0,0.32000000000000006,0.004841149773071105
2025-02-23,Dom,La Liga,Semana 25 de partido,Visitante,V 2–1,Betis,Getafe,Sí,"FW,AM,FW,FW,LW",79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,cucho,41.0,0.0,2.0,0.0,0.0,0.3,5.0,1.0,20.0,30.0,66.7,6.0,23.0,3.0,3.0,1.0,0.0,2025.0,2.0,6.0,V,2.0,1.0,0,0,1.0,1.0,0.30000000000000004,0.0045385779122541605
2025-03-01,Sáb,La Liga,Semana 26 de partido,Local,V 2–1,Betis,Real Madrid,Sí,"FW,AM,FW,FW,LW",80.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,30.0,0.0,0.0,0.4,0.4,0.1,5.0,0.0,16.0,19.0,84.2,2.0,15.0,2.0,2.0,2.0,0.0,2025.0,3.0,5.0,V,2.0,1.0,0,0,1.0,1.0,0.28,0.004236006051437216
2025-03-09,Dom,La Liga,Semana 27 de partido,Local,V 1–0,Betis,Las Palmas,Sí,"FW,AM,FW,FW,LW",75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,cucho,27.0,1.0,0.0,0.4,0.4,0.6,1.0,0.0,14.0,22.0,63.6,2.0,14.0,1.0,0.0,0.0,0.0,2025.0,3.0,6.0,V,1.0,0.0,0,0,1.0,1.0,0.08000000000000002,0.0012102874432677762
